interaction_id,ad_id,customer_id,event_type,event_time,device_type,location
fbf5261e-9ab4-45f3-8efe-c4da3cdccdf3,3246b0b6-7eb0-4459-87ae-3eaaf08e2f31,fd49d5d1-c7c8-4a6c-8c18-4514bc54ff36,impression,2023-10-28 19:59:00,Desktop,"New Michaelview, Nauru"
854303d5-5133-429e-a0cf-5444a5644ada,cf53d6cb-5a28-42f6-8ca0-60262f616841,ec44434b-f004-4c87-9bd0-5134f081ed76,impression,2024-12-04 08:10:17,Mobile,"South Neil, Kyrgyz Republic"
a3c36f7d-2430-443d-a98a-96f7b603fd62,64d3bd4c-9d54-4477-9250-c28886dc9e29,5f0752c8-75dd-4b8b-b043-eec0b068c690,impression,2023-07-02 14:33:41,Desktop,"Johnstad, Papua New Guinea"
f2aec600-956c-4ddd-96ce-dfa28bb29e41,011e212a-1a32-4dc4-8dd7-78329b868a0f,75cf3421-921b-42ad-b5fa-f34ae5d0a244,impression,2025-03-08 06:38:47,Mobile,"Lake Katrina, Anguilla"
a02091ea-efef-4bc7-9d8a-63e10da18793,8af0cccf-a684-4a1f-8310-3cab4b1dc264,a7cb105f-03ea-45f5-8ec6-26f9f6ade81b,impression,2024-07-02 10:46:32,Desktop,"East Angelaport, Slovakia (Slovak Republic)"
c64c2f21-2dc5-451c-8cbc-08ba76aaef94,9aff19bf-a474-45e3-b04f-c4555f471ccb,,click,2024-09-18 06:47:26,Desktop,"Port Ericmouth, Afghanistan"
33a3bbe0-6018-47c3-a026-89483b972741,658d3877-19a3-4c11-aa92-7b206e8374b8,3cb763e9-58eb-4a32-adc5-ca94eda53983,impression,2024-10-26 01:50:25,Desktop,"New Timothy, Lebanon"
e3cf7c99-ed41-4036-b847-1eca7f72406c,39f9fe96-cd95-4c47-8d6a-4079c765ab67,11fe6410-db6e-447c-b07d-a8f5937f5153,impression,2023-07-12 06:14:57,Desktop,"Stephensstad, Reunion"
b371cad0-9d15-4eb2-b695-8d4896834c73,c30959bc-475c-4019-b694-f32dd8254f92,609d3800-e365-4b5d-932f-50ab96a73f95,impression,2023-10-08 02:02:31,Mobile,"Port Megan, India"
4206037e-e71e-4959-a90c-5a6ac7987642,0236e734-b356-4ce9-9d3d-06a78d2b58f8,cd66c89b-c98a-476d-8d3b-a1c9ac55eea3,impression,2024-11-09 01:24:51,Desktop,"East Angelaport, Slovakia (Slovak Republic)"
6925cb97-2db7-43c1-a7ea-a435d6e413de,344525f0-b4d8-4fb1-b2fc-494ae19120f6,2cfa14cc-c706-4841-9b9d-f38873b8e6fe,impression,2024-05-12 21:27:30,Desktop,"East Sydneychester, Uruguay"
77c1256d-7aa9-48a4-9dcd-1cfb3969aeeb,7045be14-aaf6-4f38-a14d-802675b0c449,628981ca-478e-43a0-a286-3b9f09e23d9c,impression,2023-04-15 16:09:19,Mobile,"Ortizfort, Israel"
94e0eecf-a616-4025-8f77-e69bcde9606d,9525cbe9-be39-43d6-8663-71fc66d86c8a,,impression,2023-05-17 21:12:03,Mobile,"West Tiffany, French Guiana"
5082afbb-4708-4312-bc3f-501f58a35ede,b360edd2-d9df-44a1-81c6-544e1289ebc8,a3e5eae8-10e0-4ac0-a082-5c106df0dac6,click,2025-02-08 15:23:53,Tablet,"Johnstad, Papua New Guinea"
2856a07c-221b-45a1-9057-6193c722a681,011e212a-1a32-4dc4-8dd7-78329b868a0f,44610e09-1b8c-4679-b436-e2e019300f9c,impression,2025-02-11 22:25:41,Tablet,"Priceborough, Costa Rica"
5728438d-cbe2-4c2a-8f91-98bf1dc93895,afa88316-65c9-4be4-98ba-7c8fb683314a,b6dffe91-ceb5-4be4-a6f5-1132221cb947,impression,2023-04-23 05:20:28,Mobile,"Port Michaeltown, Libyan Arab Jamahiriya"
5411c26f-0f15-4a29-b342-77efc5a24e81,65cbe691-31f4-45cf-a0ee-9b1752ab056f,e9089368-40a7-4619-8b9e-a01b6300ee7f,impression,2023-10-20 15:02:40,Mobile,"Port Ericmouth, Afghanistan"
16879260-0924-4041-ba27-651fd2e158d6,8c46a856-672d-45d8-b97e-0a555f7a8511,a24ffc24-e964-4a17-875d-a3fec6188c3a,impression,2023-05-19 09:25:58,Mobile,"West Nancy, Antigua and Barbuda"
773e5477-2b55-4fbb-8e88-76b5292dc3a9,7387e411-94fc-4921-84e4-80579b2ca0f9,22dcf029-6fe2-4678-beba-2e116a2e0647,click,2024-04-14 02:36:15,Desktop,"Erikview, Bermuda"
0e273026-7cdd-4d04-aabe-383e633faf32,0a441ce8-ca3e-44f8-a5ac-b3ee2e6c1ca8,,impression,2024-01-21 09:17:19,Tablet,"Marieland, Svalbard & Jan Mayen Islands"
da9c49d7-6c02-4427-96b1-d7195a872a03,276041bb-3413-4dd3-af59-8fd01feba8a3,,impression,2024-02-05 03:31:47,Tablet,"Karenland, Montserrat"
bd0f76eb-4b64-45ba-8f11-7fb0ab74688a,f5647330-08ae-42e7-91be-cc6ffa63ec5d,c8175cca-138c-49f7-a458-62ced1daa3be,impression,2025-03-28 10:32:28,Tablet,"Stephensstad, Reunion"
3e9c86a2-438f-48f6-bbbc-9de7cf76b5b9,e42c20fa-f0ce-4ebc-b90d-fcffe68dc75b,,click,2023-08-08 06:03:21,Mobile,"North Alyssa, Algeria"
8b1e3359-8831-4487-9364-6fa99b7e0ab7,b360edd2-d9df-44a1-81c6-544e1289ebc8,d2801401-cfc5-4753-9185-099ce8f4d44d,impression,2023-08-30 16:20:54,Desktop,"Port Emily, South Georgia and the South Sandwich Islands"
a77e0b90-29f6-4b60-a42e-aa9be7b10dd5,61374176-74a5-4937-bad0-997aad2f715d,f8e7af39-2375-40e6-b750-6827e5184e8c,impression,2025-04-05 22:21:24,Mobile,"North Kaylastad, Chad"
71ae4724-9ff9-496e-a3ef-d804bdeabd22,a58fcc61-ea01-4b66-98aa-f9a788aabc1f,06869ced-10d9-436c-8afb-eadae4455e22,impression,2025-02-07 16:57:27,Tablet,"Bakerland, Kazakhstan"
9f662b58-45c4-4f2f-b27a-8365057f0e71,ad09c992-5351-4354-94e5-5f45de5a7b0f,c8bc8b03-b1df-47bb-8dd4-752bef6ca675,click,2023-05-11 03:29:59,Tablet,"Michellechester, Chad"
f63fa48b-1876-4f9f-8613-acad443e4a0f,a5dd6818-8bc1-40dd-9f73-4d0b69912cde,09420b96-3431-44af-b0b4-26591bbe013c,click,2024-06-16 02:25:17,Mobile,"North Peggy, Burundi"
d9244f20-55ea-40d0-941f-f934919d06c7,76133e5b-9041-427f-8332-10b391f70410,,impression,2024-12-27 11:25:57,Tablet,"New Tonyafurt, Sao Tome and Principe"
ee863b08-39e4-4276-b923-6ea49cbe95df,ab4e1a24-5c16-47e2-b465-9ab9a1ba7983,03bac226-2e65-4ac8-8e47-67bd4519bf70,impression,2025-03-23 13:29:39,Tablet,"Jeffreyport, Chile"
5d84e487-647d-4256-acc2-5ea02ab34c97,b18656da-19d8-40bf-ac95-5b5e4edf0dde,d46434ca-6257-4a08-ad45-692960ba0c7e,impression,2024-10-19 06:35:14,Tablet,"Bensonfort, Barbados"
35611836-6416-4335-97f7-9417f7257593,2149d91b-973c-4054-b905-6e84b9b10a7d,6d3c0e41-7f9c-45be-8c84-6cbf56ba5fe7,impression,2024-11-08 23:17:12,Mobile,"New Michaelview, Nauru"
abf33c08-e7ce-47de-b1d1-6e0a2119817c,e0210c35-415f-48b3-884e-e24594b411b3,f6dcbd16-b403-4bdf-aac8-3cb26ab4a656,impression,2024-09-03 23:28:13,Desktop,"Shawnfort, Greece"
341f6976-cccd-48ef-8f6a-cbbde6dbb07e,6d860d94-ed7f-4605-a7fa-bb8515016a6c,2c33c611-d8c7-4935-b0be-3650c595b741,impression,2024-03-04 09:53:07,Tablet,"Port Ericmouth, Afghanistan"
beed1d8c-d681-4ab4-a7d1-628c42054be2,6f163b8f-8409-4775-b3cf-9a5082b172cc,b828aad9-bbe7-4e56-b530-324b2db4e62e,impression,2023-10-05 01:32:37,Mobile,"Davidshire, Italy"
5234a936-1745-4b34-a33e-0fafc8f72bfd,3f096c23-9cfc-4f4b-aeae-8c4d89a14167,f43dde8c-9d95-4643-a230-8024a27bc5aa,impression,2023-12-19 15:05:57,Desktop,"Port Kathleenport, Antigua and Barbuda"
69a75804-ec5a-4c46-80b1-b375a2ff5ec5,ee26f4b9-3deb-4a79-8e61-ad28c79f608b,,impression,2023-10-23 12:14:10,Mobile,"Michellechester, Chad"
d19f70fb-a201-4834-a213-05dae7960d3d,b1210ab3-8eef-4c6c-9968-8755f76a15c8,,impression,2024-03-01 23:51:37,Tablet,"South Jennifermouth, Ghana"
2b36598b-457e-4b95-b5ed-e00ccd60977a,c529a847-a0ef-4de2-a2d9-1ff375daa749,3bd83172-5074-4f27-88cd-a63f02797404,impression,2025-03-25 01:02:42,Desktop,"Port Kimland, Saint Martin"
9ec7aacf-7858-45d1-a6a4-ffaaedabe753,52b9a1c0-ca72-4c7c-9125-5883e447e900,3852a6a8-d33f-4774-a25a-a5912eec62ef,impression,2024-10-24 03:24:54,Mobile,"East Angelaport, Slovakia (Slovak Republic)"
d9efa378-a0fa-40b1-87f7-70daefbd7674,2c2f3162-3ec1-41f3-b3d3-61af35383eae,84be4ed7-c9f6-4d05-9cff-00d3ddbca593,impression,2023-12-18 04:17:53,Mobile,"Johnberg, Saint Barthelemy"
c013375d-f534-4af2-bb91-d3caa1435efe,ab4e1a24-5c16-47e2-b465-9ab9a1ba7983,,impression,2023-11-10 08:53:23,Mobile,"Bensonfort, Barbados"
140a108e-e37a-4adf-84f2-5ccc55cee56f,2eb5e29d-ad9d-443e-b329-33307bff15fc,74c159bc-f3e0-495e-a3b1-abae87aceb77,click,2025-01-14 05:58:30,Tablet,"Michaelmouth, Nicaragua"
08b3a3f3-d8ef-4040-a3fa-b17cceccad19,65029306-cc97-497c-b147-f5d45535aa89,f862d6e0-a869-4f2e-921d-1ec626072e30,impression,2023-06-13 04:11:42,Mobile,"Kramerton, Aruba"
36693534-773d-4efb-8415-7f97ad9e972f,f0117000-e749-4e40-a5d1-2c045d68f8e7,2ed1b3c7-552b-46c7-991a-c5b19998cc20,impression,2024-06-30 14:28:39,Mobile,"New Erin, Algeria"
fac68b51-e17e-42a2-bd47-f52f30a2fcd1,8e3a76cc-dc65-4860-8699-cc5c382547c2,b08034d4-7b6e-420f-9a19-83a19eacb2a1,impression,2024-01-28 05:55:22,Mobile,"West Nancy, Antigua and Barbuda"
56ffa9a4-b9d0-410c-be63-12466577399d,c742a6e5-ffca-4997-bb50-54dd7feddb93,a1150e89-b909-4e7b-ad7b-245cec1b7647,impression,2023-07-15 10:04:10,Desktop,"Ashleyhaven, United Arab Emirates"
3473466c-b19b-4bc6-90e0-5e785e47e7d5,82d31067-8185-4701-9b3a-36a3f0821ee5,d31c698d-21c5-4477-8091-59939694d8bb,impression,2024-05-07 14:59:47,Tablet,"Port Monicaburgh, Haiti"
f579192f-642f-41bb-b9fc-1cf7ab2737e0,b388fd74-07fb-4b95-91b9-05b91dcc606d,172b506d-d96f-409f-bb9e-636833edd7cf,click,2024-09-17 15:58:33,Desktop,"Port Ericmouth, Afghanistan"
b27a8e66-b789-4b73-bc43-81abec8fbdd2,60c07149-2722-4749-ad1c-3e3ac8213b64,d2801401-cfc5-4753-9185-099ce8f4d44d,click,2025-03-14 05:40:26,Desktop,"Cunninghamfort, Mayotte"
3b9ebb25-d128-47ea-8e2f-cc0002987bd6,43c0a2f9-62b6-44c6-bbd3-ddfba16677db,85efb6de-1763-4b55-b124-f1da9b61186a,impression,2023-05-24 14:09:18,Mobile,"Ayalaberg, Norway"
5fdb6a99-e209-4bb5-b1cc-39a7bd4075be,c96d3f25-db56-418f-8940-ea866c35088e,,impression,2023-08-30 23:29:45,Tablet,"Port Michaeltown, Libyan Arab Jamahiriya"
56fe5722-4302-4667-828b-bab2467a74fb,8c46a856-672d-45d8-b97e-0a555f7a8511,78f3ceee-46c4-42af-b9ed-aff7201b0278,impression,2023-10-04 00:44:45,Tablet,"West Whitney, Liberia"
90de39dd-2a94-4b9e-a7b6-48d6c75aa563,7387e411-94fc-4921-84e4-80579b2ca0f9,8900b792-fc01-468c-987d-abebf6b4e226,click,2024-12-28 10:13:20,Tablet,"Anitamouth, Djibouti"
e5f94fc4-e36a-462b-a8ae-2c8aefe9ea49,64d3bd4c-9d54-4477-9250-c28886dc9e29,,impression,2024-05-18 07:00:05,Mobile,"South Diana, Romania"
13a00d90-8e11-4b75-9670-346b47290ee8,61374176-74a5-4937-bad0-997aad2f715d,8d6b0706-4d41-4a3e-bb0d-52cf5efe0390,impression,2023-05-19 08:26:45,Mobile,"West Robertland, Brazil"
cfa11bf8-ecd0-407d-bfb6-43a2f75b4753,7c208fd9-ba94-4bf7-8a60-3394e2aed9de,d44ebc08-e9bd-442b-a941-81398ea0a1fb,impression,2024-02-19 02:03:21,Mobile,"South Christina, Kenya"
6f04044d-e206-4c98-9213-ae67a11574e5,ff5d6749-b5f3-4373-a304-193bdf482fd5,2ed7e780-e2d1-4e9b-a0dc-f16c36c30eab,impression,2023-06-06 05:09:24,Tablet,"New Timothy, Lebanon"
1cd46d71-129f-4e4e-abae-068f38c6d5b2,d6e1d53f-e0e8-4461-b2af-1d163ac1d4f7,9548db8a-becb-4ead-9a33-c5237615be51,impression,2025-02-22 20:34:35,Mobile,"Lake Matthewville, Tokelau"
d16a5277-53b0-40bf-b5dc-73a063b83c3b,ad025bb4-b4ba-4169-bd41-d38e1b059548,47007290-03cf-4f81-85c9-f29f8d5bfdbf,click,2024-04-08 22:15:31,Desktop,"Kramerton, Aruba"
1a076cc0-c1f9-4da2-a57b-81c53576847f,8a0d500e-64f6-48ed-a3ec-fa3b8d295203,d8828e30-5b39-4f7d-8927-73c12148f7d9,impression,2025-02-14 08:17:09,Desktop,"Port Michaeltown, Libyan Arab Jamahiriya"
668d8a15-71e2-4635-8483-f6e7702d9792,123a4d4e-87c7-4913-8be0-6cf8f2959f94,,impression,2023-11-18 22:51:23,Mobile,"Lake Katrina, Anguilla"
8e592fca-2b90-463f-a36b-06393a411d23,02bd95ee-5978-4d93-815f-f728ce043747,89e20643-5292-4b1e-9bed-79956f156ca3,impression,2024-12-04 11:52:20,Mobile,"Kramerton, Aruba"
2b4734f4-6c74-4a2b-bb2e-a2ea77e7684c,a5e7cf45-8164-4289-b0da-e95bdb2ff870,b5a54f93-d6bd-4a3f-9377-fb1745585bf9,impression,2025-01-28 21:21:19,Tablet,"Thomasview, Nigeria"
130407ec-0cfb-489b-83f0-4d6a012aed8e,658d3877-19a3-4c11-aa92-7b206e8374b8,7f0c200d-f542-4e4d-841b-268e1800c938,click,2023-12-11 00:06:04,Mobile,"New Greg, Cayman Islands"
316a6e80-a539-46dc-9eca-4913d77bd699,c77535e8-c02a-418c-93d5-ac84658455bc,24b58ce0-a216-47ec-95ba-bdf86ad23f3f,impression,2023-12-23 21:36:23,Desktop,"Hendersonfort, Norfolk Island"
da5ef59c-ef3d-4094-bd55-952b1e360b25,74fe2510-b5c2-4b00-82f3-1216151b1fd9,bada2222-3a5d-4bef-acb4-e7cb4345b913,impression,2023-06-19 18:37:04,Mobile,"New Greg, Cayman Islands"
cb8762db-1c93-4b4b-b0b7-8b9d36938eee,81564c64-dfc9-47ba-aaf5-5cd49194732b,a0e0e28f-1011-4118-afd4-d89504020cb8,impression,2024-06-16 06:38:45,Mobile,"Matthewshire, Bulgaria"
c0b457f6-b6b4-46f3-b46b-01f8486aa592,2d0f8863-f9fc-4c95-80ad-dfc02f5a92c3,34fb6ff9-7c90-49d8-979a-063b1a43004c,impression,2024-04-02 10:38:27,Mobile,"Amyburgh, Serbia"
3907112c-e27e-40c7-a28e-f1fd3891de89,77c7aa82-576c-4068-96cc-67178efcae0e,3ccccbf8-d932-4dbc-99fa-eabfad0473be,conversion,2023-04-19 20:49:52,Tablet,"Rodriguezfort, Northern Mariana Islands"
85a7a76b-a874-48aa-bb13-a6786735d595,07394494-3f73-4d5d-a36c-17e8786bf0bf,260c758a-9ad4-4041-9619-aca5a613a956,impression,2024-01-25 05:25:49,Tablet,"Port Monicaburgh, Haiti"
431b437a-1eb4-4528-8584-a3a279ae89e0,621e3639-a8bd-4b3d-b1e9-71fe1aa3ad28,,impression,2023-09-16 13:03:23,Tablet,"Rodriguezfort, Northern Mariana Islands"
0c87ab0d-dc22-46eb-aae8-c318087a53e7,82d31067-8185-4701-9b3a-36a3f0821ee5,3e7da1da-5ddb-47d1-8402-768834bc3c1e,click,2023-11-26 04:00:05,Desktop,"Ashleyhaven, United Arab Emirates"
eaa43124-36e7-4f4b-9726-cba3e39a90b7,87e95d5c-4bee-404e-9b28-4ca983c31b09,35e630c1-db57-47de-9098-11caf6ae400c,click,2024-06-24 14:23:39,Desktop,"West Tiffany, French Guiana"
42f88cd0-918f-4fb0-b774-f049c9265793,c77535e8-c02a-418c-93d5-ac84658455bc,,impression,2024-12-13 00:32:58,Desktop,"Karenland, Montserrat"
3b9a1fb6-2c35-475a-a8fe-54c5f12f9f34,86c5d4ff-704c-4372-9753-b800ac1ebf58,,impression,2023-12-05 17:33:18,Mobile,"New Jessicastad, Japan"
e0c0ea29-d75d-47b1-9c18-291c4f9f168e,409fab69-149c-498d-b913-a5671fcc897b,2d6a39e6-4013-470e-980c-c6033ee91686,impression,2024-11-08 02:58:14,Tablet,"New Timothy, Lebanon"
fb067071-b34e-4245-bb27-1fe779b020b3,4dd0aac1-9f2d-4802-bd82-3353aac16d81,719f4bbe-9112-4082-bde1-ccfceb767a1e,click,2024-08-09 08:34:15,Desktop,"Lake Kristenmouth, Andorra"
152dcd4d-aec4-40a1-a54d-3fdcc873d3b3,2ee9a9a0-453c-4f46-aeea-b1c686e9e341,64fd2805-7b30-435b-8b2e-e92b37abfec1,impression,2023-10-19 02:22:06,Tablet,"New Greg, Cayman Islands"
aa22a010-4b81-438a-b02d-39e42c276e4f,c3d4f29f-7ea5-4478-818c-fad0de1de4dd,d90043d7-a07a-4bc9-94eb-16c6fa12c63e,impression,2024-04-08 00:29:43,Mobile,"Port Ericmouth, Afghanistan"
4f8268a8-0e48-4126-9fe8-3966f40559a5,972de2b5-fc6c-4c2b-b3f0-4f5605d783a9,dfb8451f-877d-40f4-bc6c-f49ace650321,click,2024-01-24 17:23:34,Tablet,"North Jonathanhaven, San Marino"
2abcdb15-8da1-4f05-aade-41e02db70fcf,8309cafd-c727-488f-a9ed-157aece65697,cbcae6f0-5d21-4b15-83f7-2170b86df697,click,2024-07-16 06:11:36,Mobile,"Aguilarside, Macedonia"
69c9d4b7-62bf-437b-9426-efe361e87927,13445bdd-8ba3-414b-bc1b-4e3c8fa55a53,,click,2024-04-30 21:11:04,Desktop,"North Peggy, Burundi"
99e98120-995d-48f7-ac9a-062d6d42802b,8308b50f-5889-47fc-b3e0-03184ff0af02,,impression,2024-12-03 18:49:48,Tablet,"East Lisa, Moldova"
5d7ccf26-9744-4e24-8dee-279e16482097,afae8c0c-3c72-49fe-991a-dfe6c2f3e8ca,,click,2024-12-06 07:50:15,Tablet,"West Nancy, Antigua and Barbuda"
aa6190d6-e2ec-43d3-b5d5-503aaa324ea4,1c7fb453-f4ab-4335-98dd-f658f851352d,07b07c67-b344-4201-8f54-f39f48079d37,impression,2023-09-12 11:12:46,Mobile,"New Erin, Algeria"
a2170b0f-ded9-46b6-b9ae-74bd2e2c8893,9adab741-8b36-485b-ba26-7cb8d36d8954,1e0beb54-b3cf-42a2-b050-35fb1c34aa9f,impression,2024-11-02 14:22:52,Tablet,"Davidshire, Italy"
1196671c-3ee8-44c4-8437-58378114c68d,325e7a82-bba6-4fb8-909b-5d39be2959eb,0ff00bd6-9834-4896-a5ce-dd27ae870d26,impression,2025-03-13 01:45:16,Mobile,"South Christina, Kenya"
9e640668-69aa-4f8a-a5f5-236401600faa,0528b8d5-0b8e-4080-b6bb-7b2af27e9a18,,impression,2024-06-11 04:52:39,Mobile,"East Lisa, Moldova"
5079bb34-00c1-48b1-9143-3d232c6ef4f3,5b1d5bc3-2d5d-426b-a07a-563b121edcb8,7ce01ebb-1efa-4368-964c-901c8f65e780,click,2024-11-24 08:41:27,Tablet,"Tammychester, Botswana"
c65fa0a4-c3f0-409b-8f4a-b4458b4371f6,c6da37d7-b474-4d10-9dca-9b5c6e8beb9c,88743514-2d29-46d3-8710-3348bac20d51,impression,2024-12-21 22:17:50,Tablet,"North Peggy, Burundi"
e8c03a23-f7e2-4661-9ffe-bef111c804bb,355b8e1a-83d8-4f45-82d8-323c92f2e103,1f7cbef4-295a-4bd7-8e00-0f4d979864a1,impression,2023-10-21 01:46:16,Tablet,"West Nancy, Antigua and Barbuda"
3ab2f043-5f39-425f-abf1-ec4510870271,ad5f85a7-b28a-4b06-8a41-ed741015b8ac,5781cb14-44bb-42b7-ab89-746dfa9c59e9,impression,2023-08-08 15:02:08,Desktop,"Brooksland, Norfolk Island"
3fe24f69-13d7-40df-9c3c-a46ad69b884f,4c550fd5-5215-4709-8bba-7fa055ba8fe1,9b5295e9-4739-4d28-853a-026e9767ef15,click,2023-04-18 15:10:02,Mobile,"Matthewshire, Bulgaria"
eb3917f3-9051-45fb-a9b5-446a8a29a82c,4a1469a6-ae00-4f64-8709-6ea38311ae66,af702bd0-ceaf-42af-a92a-b9f1cb6001d4,impression,2025-04-06 21:25:29,Mobile,"Burnsland, Monaco"
5b51b2f6-713a-4d0a-921b-3b0839b32e86,3e35e2be-6a39-41be-bebf-5a728d18d3bb,,click,2024-02-26 03:54:07,Desktop,"North Jonathanhaven, San Marino"
73f85e0c-e492-4127-bf40-5842f3fdbbd5,a0d83604-d3ba-4815-8eb2-617a6c22dccb,a38fed96-427f-4bfc-80fe-7b06fbd122a9,click,2023-05-02 05:59:40,Desktop,"West Robertland, Brazil"
eff00c42-b67e-47a6-8142-ee46df19c014,f5730934-3e1e-4dc1-8ae3-828fd6898437,,impression,2023-10-11 15:40:03,Mobile,"Danielshire, Cook Islands"
6eed3997-1e6f-4893-a312-06dd098c6362,52b9a1c0-ca72-4c7c-9125-5883e447e900,,impression,2024-06-07 07:24:33,Tablet,"West Larry, Korea"
1e9e809d-6595-4cc0-b0fb-e75cd3d890bf,551df4bb-67cd-4365-a275-3a8054d7d09a,,impression,2024-01-07 18:04:50,Mobile,"Tammychester, Botswana"
e48f82f3-cdc7-407d-9960-b900416279b9,053f0d98-3b5f-4f43-8ca3-69f6a4f7dcb1,7ce01ebb-1efa-4368-964c-901c8f65e780,impression,2024-08-19 15:05:24,Mobile,"Ayalaberg, Norway"
fcd1553d-185a-4a9c-b6c1-9e47799d7590,cfd3ad12-89c5-4f77-92d7-f0e89738ebe6,,impression,2025-01-24 19:04:07,Mobile,"New Erin, Algeria"
b8d26c8e-e97a-4027-a52a-4ef13db67627,c3825367-2e97-4443-8fb4-f5568d2cd052,92ef81c9-8d63-4ed3-a847-b3b1712a2dc9,impression,2024-10-03 07:19:16,Desktop,"Port Jamie, Costa Rica"
22859778-2dae-4f1e-bfc0-d4f6763b0480,be4726c7-57d7-45cb-b18e-88612f468534,a8f3f9da-c8dd-45a1-ad6e-65378c698b30,impression,2025-02-23 00:26:32,Desktop,"Port Monicaburgh, Haiti"
db606cf4-059a-4d76-a198-3f453fa807d2,23feb509-00e6-4fda-a6d7-42d8f4b51098,4d278073-32fb-4e5f-9b0b-e78940dbfef1,impression,2023-04-21 03:08:07,Desktop,"Port Kimland, Saint Martin"
2b7e0706-0a09-4e50-8549-1ac26bc5f058,0540595c-f0c5-4ed4-9309-9fc2498717c8,161c2589-5659-40b1-ab58-4e9b6e6ac5f8,impression,2023-12-29 21:27:05,Tablet,"Burnsland, Monaco"
2346149d-90d8-429a-ab11-fcd038792d3a,5a42aa28-fbd1-4a84-a886-59cc012cd306,,conversion,2023-04-14 19:31:45,Mobile,"South Christina, Kenya"
e5bad02f-6791-41c3-928f-00fe268d197f,7c75ff5c-4331-4636-b03f-4c1bb3aa4d4b,b43211ba-9836-422d-8e64-09e0e0f37425,impression,2024-11-23 03:44:23,Mobile,"Tammychester, Botswana"
18880f50-3cd3-4119-96bf-856e1dd6c557,79891041-1c74-4861-9386-f8177bf92d1f,a3e5eae8-10e0-4ac0-a082-5c106df0dac6,impression,2024-09-05 05:18:24,Mobile,"New Dannyside, Swaziland"
d197f960-6969-4f8e-b2df-f8e0aab18a16,c95d8bfa-fa92-4ca4-8822-5aaa303b7159,,impression,2024-01-30 22:32:46,Desktop,"Bensonfort, Barbados"
bd722b71-e565-4dad-9630-c045e59e8dc0,4aadb36d-ea88-4876-9dd4-f55540b1cf68,,impression,2025-02-01 02:53:37,Tablet,"Lake Kristenmouth, Andorra"
2507988e-bd90-45f6-b8b3-3d308fefe0ea,ffc5320c-043c-486f-bfd4-f5a6fd5af824,53d2002f-466f-4feb-8c7c-cbfdbb6a5a89,impression,2024-11-06 23:07:58,Mobile,"Port Kathleenport, Antigua and Barbuda"
e81d7f86-80a9-46bd-9b51-7f857a2a8d32,154c32f0-e967-4119-b980-619dbbd0fee1,f9e9adbf-b2c4-439c-aa61-945a51e9fb0a,impression,2024-10-29 12:32:45,Desktop,"Port Lisaborough, Sudan"
3aef5094-f630-4dd6-a450-4ac5fefce1b5,4db6d471-4ff5-410d-8a52-83870f9e2055,2a16f1cf-8ee6-4c62-82e3-d46ac9441670,impression,2023-12-08 12:41:19,Desktop,"Tammychester, Botswana"
c31587bf-8811-4488-801d-0e0b36d12b90,caf5b6ce-0a82-49e0-8208-2a106bc34443,,impression,2023-07-03 10:01:30,Desktop,"Erikview, Bermuda"
a01f4213-1331-4e95-bb11-70cde5d7ab7d,96baa4e3-8241-4334-b134-5728400de73d,c9ed98ca-2873-48b6-b07a-d758429c69c3,impression,2023-09-20 01:22:31,Mobile,"Port Michaeltown, Libyan Arab Jamahiriya"
e3e3a35b-525e-4a8c-adb1-7d3bc5623779,f43a492f-e9f6-4918-992a-abae5ce5d9ae,2fe4c43a-f2cb-49d3-bed7-0d1857173319,impression,2024-05-29 04:43:58,Tablet,"New Tonyafurt, Sao Tome and Principe"
196646a3-75ab-423b-bbf4-2f246e10c6bb,0ac10d29-d319-4b66-aa6c-b5af2817b125,1fa92ac9-7c29-47ac-8175-689511e916fd,impression,2023-10-15 16:02:26,Tablet,"North Randy, Gambia"
45ea0919-c544-441e-a7c5-f5182520f481,1f73ef5c-057a-47bc-bad5-7551d76e09be,58376e71-7954-43e2-82e1-9e96707c05c8,click,2024-03-04 18:12:34,Desktop,"North Lawrenceport, Burundi"
e7f6d3e0-8c8c-4cf0-a01f-aa40ac43ad8e,4cc2b86e-9bda-4b4b-91c3-6c61c7020eea,,impression,2024-04-29 20:21:28,Tablet,"Shawnfort, Greece"
2b6bb01d-b053-4545-9b63-49691744d967,e3293866-9fb9-4e17-a349-e442b04e8c7f,fea5cfd1-6679-4ee6-a0f2-11a695a81710,impression,2023-05-30 04:48:00,Tablet,"Mccormickland, Kiribati"
cbe87c1c-dfc1-4b83-b5ee-9bd8adb761dd,fb92864d-e3ae-4807-abee-90f85cf55424,ef9367da-b61b-455d-99ca-ae107d4a23b0,click,2023-08-02 06:18:32,Desktop,"Brooksland, Norfolk Island"
966e3a1b-7e20-4aa0-801d-8cb1e9223296,5a7b0798-0584-4d10-809a-e5925d821e2b,f3df4d56-020c-47e4-9dce-e1a5f609d623,impression,2024-10-17 10:26:19,Tablet,"Johnstad, Papua New Guinea"
95edec8f-ea35-4a97-b9f9-bb5df24ab9f4,4c550fd5-5215-4709-8bba-7fa055ba8fe1,72a785ae-fb62-43ae-9e35-de5f72955da7,click,2023-11-17 00:35:46,Desktop,"Cunninghamfort, Mayotte"
